,Unnamed: 0,variant,main_verb,determiner,noun,gerund,participle,latitude,longitude,weight
1490,59758,Y needs X Ving,deserve,the,name,calling,no value,51.270363,0.522699,1.0
1491,59771,Y needs X Ving,need,the,wireless,charging,no value,55.82091512964684,-4.172645540516426,1.0
1492,59818,Y needs X Ved,want,the,hassle,no value,taken,52.5694985,-0.2405299,1.0
1493,59847,Y needs X Ved,wants,the,pack,no value,strengthened,51.43588716616869,-3.1858420711904163,1.0
1494,59881,Y needs X Ving,needs,the,bike,delivering,no value,51.919683899999995,-0.6606569999999999,1.0
1495,59924,Y needs X Ving,need,the,light,fitting,no value,51.794952,-1.8838872,1.0
1496,59942,Y needs X Ving,need,the,seat,filling,no value,52.59129267346487,-0.60485058371498,1.0
1497,59942,Y needs X to be Ved,want,the,day,no value,done,56.46201800000001,-2.9707209999999997,1.0
1498,59944,Y needs X Ved,want,the,hassle,no value,taken,52.5694985,-0.2405299,1.0
1499,59955,Y needs X Ved,want,the,hassle,no value,taken,52.5694985,-0.2405299,1.0
1500,59959,Y needs X Ving,want,the,germans,doing,no value,52.449844999999996,-2.0505259999999996,1.0
1501,60026,Y needs X Ving,need,the,whole,coaching,no value,51.5073509,-0.12775830000000002,1.0
1502,60195,Y needs X Ving,want,the,eu,stopping,no value,51.39431968525401,0.026299404614118997,1.0
1503,60223,Y needs X Ved,needed,the,matter,no value,resolved,52.45973313779458,-6.579387542254006,1.0
1504,60268,Y needs X Ving,needs,the,extra,training,no value,54.52361,-1.559458,1.0
1505,60348,Y needs X Ving,want,the,press,reporting,no value,55.953252,-3.1882669999999997,1.0
1506,60376,Y needs X Ving,want,the,person,serving,no value,51.46041501552696,-0.11540537477963,1.0
1507,60381,Y needs X Ved,want,the,game,no value,called,50.9097004,-1.4043508999999998,1.0
1508,60409,Y needs X to be Ved,want,the,phone,no value,delivered,51.5073509,-0.12775830000000002,1.0
1509,60413,Y needs X Ved,need,the,house,no value,cleansed,54.97825200000001,-1.61778,1.0
1510,60425,Y needs X Ved,wanted,the,paper,no value,delivered,52.586973,-2.12882,1.0
1511,60643,Y needs X Ving,want,the,facilitator,questioning,no value,51.50378618328007,-0.18918959310973202,1.0
1512,60669,Y needs X to be Ved,want,the,fss,no value,separated,54.121502127271135,-6.391438035081303,1.0
1513,60696,Y needs X Ving,want,the,job,doing,no value,54.89370079999999,-2.9340057999999996,1.0
1514,60726,Y needs X Ving,need,the,windows,washing,no value,51.5073509,-0.12775830000000002,1.0
1515,60770,Y needs X Ved,need,the,benefits,no value,explained,51.5465063,-0.1058058,1.0
1516,60809,Y needs X to be Ved,want,the,game,no value,played,53.7676236,-0.3274198,1.0
1517,60826,Y needs X Ving,want,the,board,choosing,no value,55.858302128951905,-4.241751039861819,1.0
1518,60854,Y needs X Ving,want,the,winter,opening,no value,52.99776762905172,-7.332833534667933,1.0
1519,60866,Y needs X Ving,want,the,french,calling,no value,53.763225399999996,-2.7044052000000014,1.0
1520,60912,Y needs X to be Ved,wanted,the,resistance,no value,called,53.34980529999999,-6.260309700000001,1.0
1521,60924,Y needs X to be Ved,want,the,items,no value,collected,54.65419710000001,-5.6730648,1.0
1522,60965,Y needs X to be Ved,want,the,issue,no value,addressed,53.1046782,-1.5623885,1.0
1523,61176,Y needs X Ving,need,the,online,training,no value,52.188902,0.997712,1.0
1524,61193,Y needs X Ving,want,the,phone,waking,no value,54.90686899999999,-1.383801,1.0
1525,61278,Y needs X Ving,want,the,atmosphere,taking,no value,53.30227900000001,-1.467959,1.0
1526,61289,Y needs X to be Ved,deserve,the,right,no value,forgotten,53.34980529999999,-6.260309700000001,1.0
1527,61297,Y needs X Ved,need,the,law,no value,changed,54.97825200000001,-1.61778,1.0
1528,61344,Y needs X Ving,needs,the,same,doing,no value,53.230688,-0.540579,1.0
1529,61401,Y needs X Ving,want,the,fbi,looking,no value,51.1277261858565,-0.186832095288607,1.0
1530,61429,Y needs X Ving,needs,the,racking,moving,no value,52.24488,0.407962,1.0
1531,61462,Y needs X to be Ved,needs,the,snp,no value,focused,58.98094010000001,-2.9605206,1.0
1532,61478,Y needs X to be Ved,need,the,job,no value,confirmed,51.5073509,-0.12775830000000002,1.0
1533,61517,Y needs X Ved,want,the,guard,no value,removed,53.5768647,-2.4282192000000005,1.0
1534,61529,Y needs X Ved,wants,the,stadium,no value,named,54.97825200000001,-1.61778,1.0
1535,61542,Y needs X Ving,want,the,same,ending,no value,51.3679705,0.070062,1.0
1536,61558,Y needs X Ved,need,the,food,no value,served,53.72116116639097,-0.4947210779956961,1.0
1537,61619,Y needs X Ving,need,the,most,training,no value,56.19673363329456,-3.17600354503184,1.0
1538,61692,Y needs X to be Ved,deserve,the,right,no value,treated,52.5801341644693,-2.1479645724127168,1.0
1539,61767,Y needs X Ved,wanted,the,sisters,no value,locked,53.8007554,-1.5490774,1.0
1540,61794,Y needs X Ving,need,the,good,looking,no value,52.396322,-0.7302489999999999,1.0
1541,61985,Y needs X to be Ved,want,the,bbc,no value,balanced,51.5073509,-0.12775830000000002,1.0
1542,62030,Y needs X to be Ved,needs,the,snp,no value,focused,58.98094010000001,-2.9605206,1.0
1543,62068,Y needs X Ving,need,the,depression/anxiety,fixing,no value,50.82253,-0.137163,1.0
1544,62146,Y needs X to be Ved,deserve,the,right,no value,treated,50.827931899999996,-0.168749,1.0
1545,62304,Y needs X Ving,want,the,eu,representing,no value,52.62626317016146,-1.130669579608375,1.0
1546,62358,Y needs X to be Ved,want,the,players,no value,pushed,51.61484266358322,-3.407963568613416,1.0
1547,62455,Y needs X Ved,want,the,funds,no value,returned,51.41054141311366,-0.09251208313372596,1.0
1548,62481,Y needs X Ved,want,the,tracking,no value,done,51.37667168324703,-0.34654909264145395,1.0
1549,62579,Y needs X Ving,want,the,straight,talking,no value,53.0181551608556,-2.247236069243983,1.0
1550,62583,Y needs X to be Ved,want,the,opportunity,no value,promoted,50.718412,-3.533899,1.0
1551,62637,Y needs X Ving,needed,the,car,pushing,no value,53.73661915303021,-2.7227555618461854,1.0
1552,62698,Y needs X Ved,needs,the,nappy,no value,changed,55.900707999999995,-3.518068,1.0
1553,62763,Y needs X Ving,want,the,happy,ending,no value,53.193392,-2.893075,1.0
1554,62806,Y needs X Ved,want,the,burka,no value,banned,51.587965666329076,-2.9837620718281532,1.0
1555,62840,Y needs X Ving,want,the,government,spending,no value,56.03544513293048,-3.41290204435125,1.0
1556,62874,Y needs X to be Ved,need,the,stars,no value,aligned,53.4807593,-2.2426305,1.0
1557,62893,Y needs X Ving,deserve,the,piss,taking,no value,53.381129,-1.470085,1.0
1558,62897,Y needs X Ved,need,the,originally,no value,planned,52.578276575752476,1.2564325726113401,1.0
1559,62901,Y needs X to be Ved,deserve,the,right,no value,checked,51.595172,-0.378002,1.0
1560,62954,Y needs X Ving,wants,the,uk,speaking,no value,50.65669018352193,-1.155154590584672,1.0
1561,62989,Y needs X Ving,wants,the,fence,doing,no value,54.90686899999999,-1.383801,1.0
1562,62998,Y needs X to be Ved,want,the,children,no value,inspired,51.461741682642895,-0.350692092122028,1.0
1563,63019,Y needs X to be Ved,want,the,update,no value,done,51.5073509,-0.12775830000000002,1.0
1564,63024,Y needs X Ving,want,the,roof,fixing,no value,53.456952157913115,-2.233479566883483,1.0
1565,63129,Y needs X Ved,wants,the,shackles,no value,taken,53.5768647,-2.4282192000000005,1.0
1566,63133,Y needs X Ved,want,the,dog,no value,named,53.90604162876235,-6.395642536148323,1.0
1567,63156,Y needs X Ving,wanted,the,patent,extending,no value,53.99150279999999,-1.5412015,1.0
1568,63164,Y needs X Ved,want,the,sofa,no value,delivered,52.630885899999996,1.297355,1.0
1569,63197,Y needs X to be Ved,wanted,the,svr,no value,replaced,52.0406224,-0.7594171,1.0
1570,63225,Y needs X Ving,needs,the,work,doing,no value,53.41987815404958,-2.915426562244173,1.0
1571,63237,Y needs X Ved,want,the,money,no value,spent,52.449844999999996,-2.0505259999999996,1.0
1572,63308,Y needs X Ved,want,the,song,no value,changed,53.90979431101135,-7.714597757538924,1.0
1573,63320,Y needs X Ved,want,the,job,no value,done,53.4807593,-2.2426305,1.0
1574,63354,Y needs X Ving,need,the,bathroom,finishing,no value,53.381129,-1.470085,1.0
1575,63455,Y needs X Ved,want,the,man,no value,fired,55.94319513486961,-3.203008046263737,1.0
1576,63470,Y needs X Ving,want,the,flag,taking,no value,51.362440899999996,-0.858333,1.0
1577,63496,Y needs X Ving,need,the,train,cancelling,no value,52.63687779999999,-1.1397591999999999,1.0
1578,63546,Y needs X to be Ved,want,the,bowl,no value,filled,52.90281450000001,-1.1779704,1.0
1579,63623,Y needs X Ved,want,the,missions,no value,done,53.2810955,-6.4345836,1.0
1580,63705,Y needs X Ving,want,the,france,training,no value,52.922530099999996,-1.4746186000000001,1.0
1581,63737,Y needs X to be Ved,deserves,the,right,no value,called,50.99750666473128,-3.927118568193401,1.0
1582,63742,Y needs X to be Ved,wanted,the,saudi,no value,freed,51.49838668316304,-0.216107592935755,1.0
1583,63760,Y needs X Ving,needs,the,remain,supporting,no value,51.4669939,-1.1853677,1.0
1584,63761,Y needs X Ving,need,the,record,breaking,no value,50.2660471,-5.0527125,1.0
1585,63790,Y needs X Ving,want,the,flag,taking,no value,51.362440899999996,-0.858333,1.0
1586,63806,Y needs X to be Ved,want,the,public,no value,educated,55.012152639776,-3.4468680497761937,1.0
1587,63819,Y needs X Ving,wanted,the,happy,ending,no value,57.73945361627269,-4.20044052988233,1.0
1588,63946,Y needs X to be Ved,wants,the,#imps,no value,inspired,52.9451889,-0.1601246,1.0
1589,63977,Y needs X Ved,need,the,bins,no value,emptied,51.608412186603076,0.521074402059979,1.0
1590,64031,Y needs X to be Ved,needs,the,airline,no value,prosecuted,52.272994399999995,-0.8755514999999999,1.0
1591,64085,Y needs X Ved,want,the,pass,no value,checked,52.95795563545916,-6.395315040955591,1.0
1592,64158,Y needs X to be Ved,need,the,game,no value,called,51.5073509,-0.12775830000000002,1.0
1593,64164,Y needs X Ving,wants,the,obvious,stating,no value,53.230688,-0.540579,1.0
1594,64172,Y needs X Ved,wants,the,one,no value,helped,53.81750529999999,-3.0356748,1.0
1595,64189,Y needs X Ved,want,the,dispute,no value,cancelled,52.0406224,-0.7594171,1.0
1596,64249,Y needs X to be Ved,want,the,poor,no value,helped,51.5073509,-0.12775830000000002,1.0
1597,64306,Y needs X Ved,want,the,burka,no value,banned,52.9451889,-0.1601246,1.0
1598,64327,Y needs X Ving,want,the,scots,firing,no value,53.257282634773176,-6.1743980408873185,1.0
1599,64328,Y needs X to be Ved,want,the,notification,no value,sent,53.4807593,-2.2426305,1.0
1600,64344,Y needs X Ved,need,the,shit,no value,kicked,53.645708,-3.010113,1.0
1601,64347,Y needs X Ved,need,the,route,no value,planned,52.486243,-1.8904009999999998,1.0
1602,64402,Y needs X Ving,want,the,bitch,taking,no value,56.46201800000001,-2.9707209999999997,1.0
1603,64425,Y needs X Ving,want,the,lilac,dressing,no value,51.71832068258051,-0.055730592889457004,1.0
1604,64485,Y needs X Ving,needed,the,media,training,no value,51.8072204,-0.8127664000000001,1.0
1605,64490,Y needs X Ving,need,the,cap,lifting,no value,52.44456511494545,-1.5069565834954382,1.0
1606,64540,Y needs X to be Ved,want,the,regions,no value,pulled,53.95996510000001,-1.0872979,1.0
1607,64595,Y needs X Ved,need,the,bloods,no value,taken,51.5073509,-0.12775830000000002,1.0
1608,64601,Y needs X to be Ved,want,the,trust,no value,highlighted,51.753240999999996,-0.448632,1.0
1609,64659,Y needs X Ved,wants,the,crowd,no value,excited,52.95478320000001,-1.1581086,2.0
1610,64807,Y needs X Ving,need,the,same,coaching,no value,54.89370079999999,-2.9340057999999996,1.0
1611,64887,Y needs X Ving,need,the,same,coaching,no value,54.89370079999999,-2.9340057999999996,1.0
1612,65018,Y needs X Ved,want,the,under,no value,used,53.27066800000001,-9.0567905,1.0
1613,65075,Y needs X Ving,need,the,odeon,starting,no value,53.795984,-1.759398,1.0
1614,65083,Y needs X Ving,want,the,public,offering,no value,51.27675519204428,1.090135895722492,1.0
1615,65101,Y needs X Ving,needed,the,additional,seating,no value,51.4402241859659,0.20662940349791,1.0
1616,65108,Y needs X to be Ved,wants,the,club,no value,perceived,51.40952918635293,0.23808540307890505,1.0
1617,65134,Y needs X Ving,want,the,robots,taking,no value,52.205337,0.12181700000000001,1.0
1618,65146,Y needs X Ving,needs,the,e,taking,no value,53.8007554,-1.5490774,1.0
1619,65224,Y needs X Ved,want,the,equipment,no value,picked,52.9808207,-6.044589,1.0
1620,65265,Y needs X Ving,want,the,neighbours,seeing,no value,51.5073509,-0.12775830000000002,1.0
1621,65270,Y needs X Ved,wanted,the,player,no value,sacked,53.456952157913115,-2.233479566883483,1.0
1622,65297,Y needs X Ving,needs,the,e,taking,no value,53.8007554,-1.5490774,1.0
1623,65320,Y needs X Ving,needs,the,bridge,knocking,no value,53.95996510000001,-1.0872979,1.0
1624,65350,Y needs X Ving,needs,the,roof,pulling,no value,53.540929799999994,-2.1113659,1.0
1625,65405,Y needs X Ving,needed,the,blood,cleaning,no value,51.29169868538228,-0.073952595210092,1.0
1626,65472,Y needs X Ving,need,the,room,doing,no value,53.05342615618135,-2.9820735637959377,1.0
1627,65479,Y needs X Ved,needs,the,rest,no value,worked,52.885947148522604,-4.417246054661791,1.0
1628,65484,Y needs X Ving,wanted,the,manager,sacking,no value,53.59007965702301,-2.228954566168337,1.0
1629,65488,Y needs X Ving,need,the,defib,training,no value,53.230688,-0.540579,1.0
1630,65491,Y needs X to be Ved,need,the,college,no value,closed,52.336915999999995,-6.4633381,1.0
1631,65491,Y needs X to be Ved,need,the,college,no value,closed,53.34980529999999,-6.260309700000001,1.0
1632,65503,Y needs X Ving,needs,the,interior,sorting,no value,51.555914,0.248894,1.0
1633,65580,Y needs X Ving,need,the,room,doing,no value,53.05342615618135,-2.9820735637959377,1.0
1634,65603,Y needs X Ving,needs,the,shims,taking,no value,52.62626317016146,-1.130669579608375,1.0
1635,65621,Y needs X Ving,want,the,cameras,turning,no value,53.99211999999999,-1.5418120000000002,1.0
1636,65628,Y needs X Ving,need,the,perfect,looking,no value,52.18139,-9.53839,1.0
1637,65684,Y needs X Ved,want,the,cunt,no value,sacked,53.794216155403994,-2.264324564769455,1.0
1638,65693,Y needs X Ving,want,the,surgeon,doing,no value,53.4807593,-2.2426305,1.0
1639,65724,Y needs X to be Ved,need,the,college,no value,closed,52.336915999999995,-6.4633381,1.0
1640,65724,Y needs X to be Ved,need,the,college,no value,closed,53.34980529999999,-6.260309700000001,1.0
1641,65725,Y needs X to be Ved,need,the,college,no value,closed,52.336915999999995,-6.4633381,1.0
1642,65725,Y needs X to be Ved,need,the,college,no value,closed,53.34980529999999,-6.260309700000001,1.0
1643,65737,Y needs X Ved,want,the,sour,no value,faced,54.97825200000001,-1.61778,1.0
1644,65819,Y needs X to be Ved,want,the,observer,no value,introduced,51.5073509,-0.12775830000000002,1.0
1645,65835,Y needs X Ved,need,the,roads,no value,cleared,55.864237,-4.251806,1.0
1646,65836,Y needs X Ving,need,the,email,removing,no value,53.55263000000001,-1.479726,1.0
1647,65853,Y needs X Ving,wants,the,kids,playing,no value,51.3888898,-0.1403317,1.0
1648,65892,Y needs X Ved,need,the,trigger,no value,pulled,55.858302128951905,-4.241751039861819,1.0
1649,65963,Y needs X Ved,wanted,the,championship,no value,finished,51.56881509428311,0.265758906460263,1.0
1650,65964,Y needs X to be Ved,want,the,facts,no value,investigated,52.5684861323629,-7.293810037033281,1.0
1651,65978,Y needs X Ved,want,the,truth,no value,hidden,53.092117659087506,-2.456814067325582,1.0
1652,66000,Y needs X Ving,need,the,tories,attacking,no value,55.858302128951905,-4.241751039861819,1.0
1653,66001,Y needs X Ved,need,the,bike,no value,assessed,53.7676236,-0.3274198,1.0
1654,66186,Y needs X to be Ved,need,the,inspectors,no value,allowed,51.3888898,-0.1403317,1.0
1655,66186,Y needs X to be Ved,need,the,inspectors,no value,allowed,51.5073509,-0.12775830000000002,1.0
1656,66186,Y needs X to be Ved,need,the,inspectors,no value,allowed,53.4264481,-6.2499098,1.0
1657,66332,Y needs X Ving,needs,the,swamp,draining,no value,53.41987815404958,-2.915426562244173,1.0
1658,66373,Y needs X Ved,need,the,attic,no value,done,51.74873,-3.381646,1.0
1659,66461,Y needs X Ving,want,the,conversation,surrounding,no value,51.481581,-3.17909,1.0
1660,66481,Y needs X Ving,need,the,professionals,looking,no value,50.71505,-1.987248,1.0
1661,66653,Y needs X to be Ved,need,the,item,no value,delivered,53.8007554,-1.5490774,1.0
1662,66680,Y needs X Ving,want,the,accounts,sending,no value,52.9451889,-0.1601246,1.0
1663,66680,Y needs X Ving,want,the,accounts,sending,no value,53.0003079,-0.40965,1.0
1664,66706,Y needs X Ved,need,the,defence,no value,sorted,51.0576948,-1.3080629,1.0
1665,66731,Y needs X Ving,wanted,the,nice,looking,no value,53.5450645,-2.6325074,2.0
1666,66783,Y needs X Ved,want,the,fat,no value,sucked,53.4807593,-2.2426305,1.0
1667,66804,Y needs X Ving,want,the,government,doing,no value,52.259319700000006,-7.110070200000001,1.0
1668,66815,Y needs X Ving,need,the,same,training,no value,53.381129,-1.470085,1.0
1669,66832,Y needs X Ving,want,the,self,serving,no value,53.40837140000001,-2.9915726,1.0
1670,66985,Y needs X Ving,need,the,same,training,no value,53.381129,-1.470085,1.0
1671,67122,Y needs X Ved,want,the,facts,no value,reported,55.864237,-4.251806,1.0
1672,67125,Y needs X Ving,want,the,immediate,sacking,no value,51.5073509,-0.12775830000000002,1.0
1673,67142,Y needs X Ving,needs,the,fans,backing,no value,51.14215268824625,0.251505901429205,1.0
1674,67150,Y needs X Ved,want,the,photo,no value,removed,53.4875235,-2.2901264,1.0
1675,67234,Y needs X Ved,want,the,price,no value,adjusted,51.5073509,-0.12775830000000002,1.0
1676,67278,Y needs X to be Ved,want,the,fixtures,no value,released,51.23622,-0.570409,1.0
1677,67383,Y needs X Ving,want,the,govt,deciding,no value,51.5073509,-0.12775830000000002,1.0
1678,67390,Y needs X Ved,want,the,footballer,no value,charged,55.953252,-3.1882669999999997,1.0
1679,67429,Y needs X Ving,need,the,duvet,covering,no value,52.85706416193842,-2.25194957011109,1.0
1680,67435,Y needs X Ving,need,the,duvet,covering,no value,52.85706416193842,-2.25194957011109,1.0
1681,67493,Y needs X Ving,deserves,the,biggest,beating,no value,54.97825200000001,-1.61778,1.0
1682,67515,Y needs X Ving,deserves,the,biggest,beating,no value,54.97825200000001,-1.61778,1.0
1683,67630,Y needs X to be Ved,deserve,the,opportunity,no value,celebrated,51.5073509,-0.12775830000000002,1.0
1684,67643,Y needs X Ving,need,the,plastering,doing,no value,52.027411,-1.143152,1.0
1685,67669,Y needs X Ving,wants,the,price,checking,no value,53.5768647,-2.4282192000000005,1.0
1686,67747,Y needs X Ving,needs,the,light,replacing,no value,53.5434536547857,-2.6532375634122842,1.0
1687,67841,Y needs X Ving,needs,the,same,backing,no value,53.645708,-3.010113,1.0
1688,67969,Y needs X to be Ved,want,the,year,no value,done,53.4807593,-2.2426305,1.0
1689,68034,Y needs X to be Ved,need,the,right,no value,forgotten,51.5073509,-0.12775830000000002,1.0
1690,68098,Y needs X to be Ved,wanted,the,lion,no value,killed,50.71505,-1.987248,1.0
1691,68101,Y needs X Ving,deserve,the,franchise,taking,no value,51.39006268354518,-0.27846359308316804,1.0
1692,68120,Y needs X Ving,want,the,service,reforming,no value,52.49396616659272,-1.890640074770749,1.0
1693,68149,Y needs X Ving,want,the,religious,owning,no value,53.200903000000004,-6.1110741,1.0
1694,68177,Y needs X Ving,want,the,fight,stopping,no value,53.763201,-2.70309,1.0
1695,68214,Y needs X to be Ved,want,the,chance,no value,entered,53.4875235,-2.2901264,1.0
1696,68215,Y needs X Ving,want,the,rain,dragging,no value,53.782476162597284,-1.070294073427359,1.0
1697,68270,Y needs X Ved,need,the,link,no value,sent,51.5073509,-0.12775830000000002,1.0
1698,68300,Y needs X Ving,wants,the,playoffs,explaining,no value,53.8827511607796,-1.2618340714606742,1.0
1699,68305,Y needs X Ving,need,the,money,refunding,no value,53.383164163093134,-1.449611572954178,1.0
1700,68319,Y needs X to be Ved,need,the,address,no value,registered,56.891859701202144,-4.0649877461359765,1.0
1701,68333,Y needs X Ved,want,the,countryside,no value,destroyed,51.40810669011702,0.904374897933035,1.0
1702,68345,Y needs X Ving,needs,the,judges,investigating,no value,53.54286515802092,-2.116869067235112,1.0
1703,68389,Y needs X Ving,want,the,marque,signing,no value,53.4807593,-2.2426305,1.0
1704,68431,Y needs X Ved,want,the,pdf,no value,sent,53.35490213361106,-6.247621039910087,1.0
1705,68454,Y needs X to be Ved,need,the,dvd,no value,released,50.99750666473128,-3.927118568193401,1.0
1706,68467,Y needs X to be Ved,want,the,interview,no value,aired,53.753609,-2.3721799999999997,1.0
1707,68469,Y needs X to be Ved,need,the,dvd,no value,released,50.99750666473128,-3.927118568193401,1.0
1708,68498,Y needs X Ving,need,the,lies,exposing,no value,52.60951116503281,-2.019301073183741,1.0
1709,68516,Y needs X Ving,needs,the,judges,investigating,no value,53.54286515802092,-2.116869067235112,1.0
1710,68532,Y needs X to be Ved,want,the,series,no value,finished,53.4807593,-2.2426305,1.0
1711,68547,Y needs X to be Ved,want,the,bbc,no value,balanced,51.454513,-2.58791,1.0
1712,68609,Y needs X Ved,want,the,kit,no value,released,52.47380916912414,-1.485582077856026,1.0
1713,68621,Y needs X to be Ved,want,the,fight,no value,stopped,53.34980529999999,-6.260309700000001,1.0
1714,68632,Y needs X Ved,want,the,process,no value,explained,51.5337632,-0.104995,1.0
1715,68650,Y needs X Ving,want,the,full,dressing,no value,52.3959171741577,-0.7156240840109008,1.0
1716,68667,Y needs X Ving,want,the,insta,following,no value,51.898514299999995,-8.4756035,1.0
1717,68692,Y needs X Ving,need,the,tiles,fitting,no value,51.5073509,-0.12775830000000002,1.0
1718,68770,Y needs X Ved,want,the,national,no value,banned,51.87867070000001,-0.4200255,1.0
1719,68813,Y needs X Ved,need,the,music,no value,turned,54.597285,-5.93012,1.0
1720,68872,Y needs X to be Ved,wanted,the,script,no value,rewritten,51.5073509,-0.12775830000000002,1.0
1721,68873,Y needs X Ved,need,the,music,no value,turned,54.597285,-5.93012,1.0
1722,69031,Y needs X Ving,deserved,the,win,knocking,no value,50.71505,-1.987248,1.0
1723,69063,Y needs X Ving,want,the,brain,washing,no value,50.82253,-0.137163,1.0
1724,69064,Y needs X Ved,want,the,name,no value,changed,51.5073509,-0.12775830000000002,1.0
1725,69068,Y needs X to be Ved,want,the,uk,no value,viewed,51.38544518372361,-0.252753593305613,1.0
1726,69099,Y needs X Ving,want,the,rules,changing,no value,53.7676236,-0.3274198,1.0
1727,69136,Y needs X to be Ved,want,the,try,no value,awarded,55.953252,-3.1882669999999997,1.0
1728,69145,Y needs X Ving,need,the,dowdeswell,turning,no value,51.507954,-1.531531,1.0
1729,69190,Y needs X Ving,want,the,people,driving,no value,51.7520209,-1.2577263,2.0
1730,69234,Y needs X Ving,wants,the,ride,taking,no value,51.5073509,-0.12775830000000002,1.0
1731,69235,Y needs X Ving,want,the,cast,recording,no value,51.5073509,-0.12775830000000002,1.0
1732,69236,Y needs X Ving,want,the,world,changing,no value,52.205337,0.12181700000000001,1.0
1733,69256,Y needs X Ved,want,the,shrewsbury,no value,linked,52.412856,0.751657,1.0
1734,69262,Y needs X Ving,need,the,crates,collecting,no value,52.240477,-0.9026559999999999,1.0
1735,69288,Y needs X Ving,need,the,odd,signing,no value,54.72940989999999,-1.8811598000000005,1.0
1736,69295,Y needs X Ved,wants,the,uk,no value,tied,51.481581,-3.17909,1.0
1737,69306,Y needs X Ving,want,the,job,naming,no value,51.52911676482437,-0.142802916674297,1.0
1738,69320,Y needs X Ving,want,the,commoners,seeing,no value,51.5073509,-0.12775830000000002,1.0
1739,69321,Y needs X Ving,need,the,date,confirming,no value,54.06800465042361,-2.775131059633978,1.0
1740,69327,Y needs X Ving,need,the,same,warning,no value,51.898514299999995,-8.4756035,1.0
1741,69356,Y needs X to be Ved,want,the,date,no value,delayed,57.477773,-4.224721,1.0
1742,69363,Y needs X to be Ved,deserve,the,team,no value,selected,52.486243,-1.8904009999999998,1.0
1743,69365,Y needs X Ving,want,the,queen,seeing,no value,54.97825200000001,-1.61778,1.0
1744,69390,Y needs X Ved,want,the,bag,no value,removed,53.40837140000001,-2.9915726,1.0
1745,69499,Y needs X Ving,needs,the,shit,kicking,no value,52.922530099999996,-1.4746186000000001,1.0
1746,69599,Y needs X Ving,want,the,insta,following,no value,51.898514299999995,-8.4756035,1.0
1747,69618,Y needs X Ved,want,the,question,no value,asked,52.68433866570557,-1.8192450742210984,1.0
1748,69716,Y needs X Ved,need,the,song,no value,played,50.9097004,-1.4043508999999998,1.0
1749,69779,Y needs X Ved,deserve,the,time,no value,needed,55.858302128951905,-4.241751039861819,1.0
1750,69822,Y needs X Ved,need,the,stupid,no value,slapped,52.1872472,0.9707800999999999,1.0
1751,69910,Y needs X Ved,need,the,swamp,no value,drained,51.56058668517,0.210589904164524,1.0
1752,69931,Y needs X Ving,needed,the,odmobile,looking,no value,53.865153,-1.684203,1.0
1753,69935,Y needs X to be Ved,want,the,uk,no value,governed,51.49232066548663,-3.233959570534898,1.0
1754,70169,Y needs X to be Ved,want,the,fish,no value,trapped,57.149717,-2.094278,1.0
1755,70180,Y needs X Ving,want,the,whole,changing,no value,51.376165,-0.098234,1.0
1756,70201,Y needs X Ving,needs,the,brim,finishing,no value,53.584184155823486,-2.434952064733921,1.0
1757,70333,Y needs X to be Ved,wants,the,uk,no value,isolated,55.94319513486961,-3.203008046263737,1.0
1758,70354,Y needs X Ved,needs,the,same,no value,done,54.9779201522196,-1.4407020638873893,1.0
1759,70374,Y needs X Ved,need,the,profile,no value,raised,56.0145924173404,-3.609834255615768,1.0
1760,70419,Y needs X Ving,needs,the,shit,kicking,no value,52.51487266574419,-2.009332573787036,1.0
1761,70501,Y needs X Ving,want,the,country/area,improving,no value,53.801955659532176,-1.5654895697287041,1.0
1762,70561,Y needs X to be Ved,wants,the,company,no value,abused,50.82253,-0.137163,1.0
1763,70702,Y needs X Ved,need,the,public,no value,distracted,53.57372366436882,-1.012009575053318,1.0
1764,70806,Y needs X to be Ved,wanted,the,youth,no value,used,53.99150279999999,-1.5412015,1.0
1765,70843,Y needs X Ving,need,the,bottom,doing,no value,53.3900441,-2.5969501,1.0
1766,70861,Y needs X Ving,want,the,same,rolling,no value,51.28397568033857,-0.9622895885015628,1.0
1767,70903,Y needs X Ving,want,the,kyle,trading,no value,51.46033918399733,-0.11540559392242199,1.0
1768,70939,Y needs X Ving,want,the,house,looking,no value,51.13240769420169,1.302505393221118,1.0
1769,70942,Y needs X Ving,need,the,banners,printing,no value,53.08046417199626,-0.28201558329418797,1.0
1770,71028,Y needs X Ving,want,the,world,seeing,no value,53.100405,-2.4438209,2.0
1771,71039,Y needs X Ved,wanted,the,chicken,no value,wrapped,52.63687779999999,-1.1397591999999999,1.0
1772,71042,Y needs X to be Ved,deserve,the,right,no value,covered,51.5073509,-0.12775830000000002,1.0
1773,71159,Y needs X Ved,need,the,background,no value,removed,51.3147593,-0.5599501,1.0
1774,71179,Y needs X Ved,need,the,background,no value,removed,51.3147593,-0.5599501,1.0
1775,71204,Y needs X Ving,need,the,hems,doing,no value,54.82132265233482,-1.6005965636526038,1.0
1776,71273,Y needs X Ving,need,the,front,facing,no value,52.205337,0.12181700000000001,1.0
1777,71301,Y needs X Ving,want,the,person,receiving,no value,51.5073509,-0.12775830000000002,1.0
1778,71340,Y needs X Ving,needs,the,joke,explaining,no value,53.4807593,-2.2426305,1.0
