,userid,construction_type,verb,pronoun1,preposition,pronoun2,post,tag,latitude,longitude
328,1742239,it+pronominal_object,gave,me,,her,sliding,,55.864237,-4.251806
329,1742239,it+pronominal_object,gave,me,,her,sliding,,55.864237,-4.251806
330,2649073,it+pronominal_object,send,you,,them,st,,52.9225301,-1.4746186
331,83970,it+pronominal_object,got,us,,her,gorgeous,,53.422637751505526,-3.034725581163781
332,2252874,it+pronominal_object,show,you,,him,,,56.15407613266026,-3.325247544275806
333,2252874,it+pronominal_object,show,you,,him,,,56.15407613266026,-3.325247544275806
334,1654994,it+pronominal_object,show,me,,ya,teeth,,51.41604,-0.75398
335,761994,it+pronominal_object,sending,her,to,you,to,prepositional_dative,53.76581666702312,-0.333942078920855
336,339883,it+pronominal_object,give,me,,them,thanks,,54.89370079999999,-2.9340058
337,7670,it+pronominal_object,send,me,,ya,cv,,53.4575955,-2.1578377
338,6309941,it+pronominal_object,give,me,,them,next,,53.76581666702312,-0.333942078920855
339,262451,it+pronominal_object,give,him,to,me,nowww,prepositional_dative,51.8985143,-8.4756035
340,4052899,it+pronominal_object,send,me,,them,whenever,,53.95996510000001,-1.0872979
341,2824981,it+pronominal_object,show,us,,ya,oven,,51.40474320000001,0.5417860999999999
342,4676222,it+pronominal_object,sing,them,to,me,me,prepositional_dative,51.5073509,-0.12775830000000002
343,4676222,it+pronominal_object,sing,them,to,me,me,prepositional_dative,50.768035,0.29047199999999995
344,3240656,it+pronominal_object,show,us,,ya,bruises,,53.235048,-1.421629
345,3240656,it+pronominal_object,show,us,,ya,bruises,,53.235048,-1.421629
346,3240656,it+pronominal_object,show,us,,ya,bruises,,53.235048,-1.421629
347,5889270,it+pronominal_object,send,me,,ya,tag,,51.481581,-3.17909
348,5889270,it+pronominal_object,send,me,,ya,tag,,51.481581,-3.17909
349,4662999,it+pronominal_object,sent,me,,them,seen,,55.12224499999999,-3.349008
350,6067765,it+pronominal_object,show,us,,ya,special,,53.7676236,-0.3274198
351,3939686,it+pronominal_object,get,you,,me,,,54.97825200000001,-1.61778
352,5295737,it+pronominal_object,tweet,me,,ya,@s,,52.056736,1.14822
353,5295737,it+pronominal_object,tweet,me,,ya,@s,,52.056736,1.14822
354,928079,it+pronominal_object,dm,you,,them,now,,51.680886,-4.160248
355,4902593,it+pronominal_object,dm,you,,me,,,53.40837140000001,-2.9915726
356,1190919,it+pronominal_object,message,you,,ya,,,53.2200604,-3.0589148999999995
357,1731689,it+pronominal_object,give,him,to,us,us,prepositional_dative,51.903761,-0.196612
358,4882276,it+pronominal_object,show,them,,you,really,,53.72380500000001,-0.434858
359,5997582,it+pronominal_object,order,them,,you,get,,52.62626317016146,-1.130669579608375
360,1089178,it+pronominal_object,bring,me,,them,now,,50.7335769,-2.758301
361,6022560,it+pronominal_object,send,u,,them,on,,52.57458817319864,-0.6703985833220799
362,5093965,it+pronominal_object,show,them,,you,love,,56.1168249,-3.158137
363,5124150,it+pronominal_object,send,them,to,me,me,prepositional_dative,55.864237,-4.251806
364,5029212,it+pronominal_object,show,me,,ya,cracker,,53.17593733462864,-2.9233583999034827
365,6229532,it+pronominal_object,send,me,,them,when,,53.230688,-0.540579
366,2936328,it+pronominal_object,dm,me,,you,daddy,,51.5073509,-0.12775830000000002
367,495625,it+pronominal_object,link,you,,them,if,,51.5073509,-0.12775830000000002
368,3939247,it+pronominal_object,give,them,to,me,me,prepositional_dative,53.697931,-2.695478
369,3939247,it+pronominal_object,give,them,to,me,me,prepositional_dative,52.9919179,-2.1312225
370,1039281,it+pronominal_object,leave,him,to,me,me,prepositional_dative,51.5073509,-0.12775830000000002
371,1312602,it+pronominal_object,feed,me,,them,mbappe,,51.5068832,-0.3033369
372,1818185,it+pronominal_object,dmed,them,to,you,twice,prepositional_dative,51.5073509,-0.12775830000000002
373,1693846,it+pronominal_object,send,them,to,us,us,prepositional_dative,51.069358,0.689122
374,5566572,it+pronominal_object,hand,me,,them,scissors,,54.97825200000001,-1.61778
375,5113969,it+pronominal_object,send,them,to,you,now,prepositional_dative,51.6118841824191,-0.21089409232239895
376,4786921,it+pronominal_object,bring,them,to,us,us,prepositional_dative,51.556619,0.076251
377,4815808,it+pronominal_object,give,me,,her,@,,50.8008185,-1.0910861
378,2708319,it+pronominal_object,give,me,,u,money,,51.62144,-3.943646
379,3950612,it+pronominal_object,gave,me,,her,ear,,52.95478320000001,-1.1581086
380,1732488,it+pronominal_object,give,us,,ya,,,52.6308859,1.297355
381,4039014,it+pronominal_object,introduce,you,to,them,them,prepositional_dative,53.16307816005514,-2.214050568671073
382,4006439,it+pronominal_object,send,me,,ya,,,50.84990620000001,0.4662071
383,2243445,it+pronominal_object,sending,you,,them,now,,52.49396616659272,-1.890640074770749
384,5873022,it+pronominal_object,sell,them,to,me,me,prepositional_dative,53.469850153162156,-3.0044555613404573
385,3009193,it+pronominal_object,send,them,to,you,for,prepositional_dative,53.763201,-2.70309
386,2806707,it+pronominal_object,send,them,to,me,me,prepositional_dative,51.460304336350404,-0.102491045053177
387,4796813,it+pronominal_object,give,you,,them,wednesday,,55.77511612899549,-4.32584103976342
388,5946109,it+pronominal_object,sent,you,,them,on,,51.62144,-3.943646
389,2746274,it+pronominal_object,getting,me,,them,for,,53.701513652772114,-2.805197561460506
390,4076521,it+pronominal_object,sell,them,to,you,for,prepositional_dative,51.555914,0.248894
391,1779505,it+pronominal_object,show,them,,you,love,,50.81888502390571,-1.067825213929919
392,1902605,it+pronominal_object,sell,you,,him,for,,55.953252,-3.188267
393,318790,it+pronominal_object,bringing,me,,her,bone,,54.046575,-2.8007399
394,318790,it+pronominal_object,bringing,me,,her,bone,,54.046575,-2.8007399
395,2531094,it+pronominal_object,send,you,,them,they,,51.5073509,-0.12775830000000002
396,2531094,it+pronominal_object,send,you,,them,they,,51.5073509,-0.12775830000000002
397,2702125,it+pronominal_object,send,them,to,you,now,prepositional_dative,54.97825200000001,-1.61778
398,2672994,it+pronominal_object,return,him,to,you,you,prepositional_dative,53.645708,-3.010113
399,5396838,it+pronominal_object,got,ya,,you,canny,,53.8007554,-1.5490774
400,3422371,it+pronominal_object,show,them,,you,the,,51.4722007,-0.165547
401,3951867,it+pronominal_object,send,me,,you,instagram,,51.4089104,-0.21603520000000004
402,3951867,it+pronominal_object,send,me,,you,instagram,,51.4089104,-0.21603520000000004
403,5632538,it+pronominal_object,compare,me,to,him,mate,prepositional_dative,53.30686166931021,-0.478841080517759
404,5632538,it+pronominal_object,compare,me,to,him,mate,prepositional_dative,53.30686166931021,-0.478841080517759
405,2479254,it+pronominal_object,give,me,,you,shana,,51.5073509,-0.12775830000000002
406,1495450,it+pronominal_object,show,him,to,me,me,prepositional_dative,51.481581,-3.17909
407,254091,it+pronominal_object,send,them,to,you,jonas,prepositional_dative,51.5073509,-0.12775830000000002
408,254091,it+pronominal_object,send,them,to,you,jonas,prepositional_dative,54.691745,-1.212926
409,6199231,it+pronominal_object,get,ya,,you,know,,53.748575,-2.487529
410,253060,it+pronominal_object,sent,me,,you,tube,,53.381129,-1.470085
411,3503517,it+pronominal_object,give,me,,them,shades,,51.39431968525401,0.026299404614119
412,5263419,it+pronominal_object,give,them,to,me,me,prepositional_dative,51.34477468395428,-0.260915093476906
413,5263419,it+pronominal_object,give,them,to,me,me,prepositional_dative,51.34477468395428,-0.260915093476906
414,510809,it+pronominal_object,giving,me,,her,fucking,,51.6148081653546,-3.1147655707313966
415,858228,it+pronominal_object,giving,me,,her,teddy,,52.6139686,0.8864021000000001
416,2324887,it+pronominal_object,dm,me,,you,address,,52.1872472,0.9707801
417,848028,it+pronominal_object,sent,you,,her,details,,51.351370191167405,1.023473896677448
418,2809217,it+pronominal_object,give,her,to,u,tomorrow,prepositional_dative,56.200842,-3.15986
419,4093328,it+pronominal_object,feed,me,,them,big,,52.0406224,-0.7594171
420,6439282,it+pronominal_object,hand,them,to,her,and,prepositional_dative,52.396322,-0.7302489999999999
421,4491312,it+pronominal_object,show,her,,you,love,,53.41987815404958,-2.915426562244173
422,5519236,it+pronominal_object,tie,you,to,me,me,prepositional_dative,54.89370079999999,-2.9340058
423,4092659,it+pronominal_object,hand,you,,them,scissors,,53.584184155823486,-2.434952064733921
424,5315706,it+pronominal_object,show,me,,ya,and,,50.118798,-5.537592
425,2890820,it+pronominal_object,given,him,,her,socks,,52.9451889,-0.1601246
426,915647,it+pronominal_object,show,us,,ya,boyfriend,,53.4805944,-1.2263372
427,5516509,it+pronominal_object,show,us,,ya,,,54.53577765457034,-1.5538280656204149
428,3127310,it+pronominal_object,bring,him,to,me,me,prepositional_dative,52.8140281,-1.6371359
429,5731619,it+pronominal_object,got,ya,,you,little,,53.645708,-3.010113
430,3329093,it+pronominal_object,show,us,,ya,bum,,51.584151,-2.997664
431,2441557,it+pronominal_object,dm,you,,them,later/tomorrow,,53.381129,-1.470085
432,5636514,it+pronominal_object,show,me,,them,peaaarrlly,,55.864237,-4.251806
433,6398584,it+pronominal_object,send,me,,them,all,,51.8097823,-0.2376744
434,2150808,it+pronominal_object,give,us,,them,jew,,51.360163,1.432038
435,2160842,it+pronominal_object,show,me,,them,scouse,,51.4784037,0.3230151
436,6100688,it+pronominal_object,offer,us,,ya,shit,,51.3147593,-0.5599501
437,6100688,it+pronominal_object,offer,us,,ya,shit,,51.376165,-0.098234
438,6100688,it+pronominal_object,offer,us,,ya,shit,,51.376165,-0.098234
439,6100688,it+pronominal_object,offer,us,,ya,shit,,51.376165,-0.098234
440,2186767,it+pronominal_object,show,me,,ya,bunny,,51.54330529215597,-0.166503839306886
441,2186767,it+pronominal_object,show,me,,ya,bunny,,51.54330529215597,-0.166503839306886
442,4304145,it+pronominal_object,give,me,,you,the,,53.013208,-2.2273002
443,4322561,it+pronominal_object,show,me,,ya,guns,,50.942900172840574,-2.642049077861889
444,4322561,it+pronominal_object,show,me,,ya,muscles,,50.942900172840574,-2.642049077861889
445,3881377,it+pronominal_object,sent,them,to,you,thank,prepositional_dative,51.7612056,-1.2464674
446,3232303,it+pronominal_object,tweet,them,to,you,on,prepositional_dative,53.5409298,-2.1113659
447,901506,it+pronominal_object,show,us,,you,,,51.361897184290534,-0.181587093983755
448,3895745,it+pronominal_object,lent,them,to,you,not,prepositional_dative,53.40837140000001,-2.9915726
449,1183736,it+pronominal_object,send,me,,ya,new,,53.706709,-1.913411
450,599033,it+pronominal_object,give,me,,him,,,51.481581,-3.17909
451,468595,it+pronominal_object,give,you,,them,glorious,,53.3727181,-3.073754
452,468595,it+pronominal_object,give,you,,them,glorious,,54.5772323,-2.7974835
453,256732,it+pronominal_object,got,me,,you,,,53.193392,-2.893075
454,4911139,it+pronominal_object,email,me,,you,,,51.5073509,-0.12775830000000002
455,1325406,it+pronominal_object,serve,me,,them,vocals,,53.381129,-1.470085
456,3860198,it+pronominal_object,get,you,,them,mates,,53.3900441,-2.5969501
457,582568,it+pronominal_object,give,me,,them,,,53.7676236,-0.3274198
458,5216452,it+pronominal_object,give,me,,you,ass😋😋🍆😍,,52.3555177,-1.1743197
459,5216452,it+pronominal_object,give,me,,you,ass😋😋😋😋🍆😍,,52.3555177,-1.1743197
460,186151,it+pronominal_object,show,them,to,me,me,prepositional_dative,53.567471,-0.08078400000000001
461,2485344,it+pronominal_object,sent,you,,them,,,53.76581666702312,-0.333942078920855
462,3437989,it+pronominal_object,dm,me,,ya,fuck,,53.5768647,-2.4282192000000005
463,6222446,it+pronominal_object,showing,me,,her,new,,51.777532,-3.206151
464,2333600,it+pronominal_object,send,them,to,me,by,prepositional_dative,52.40443565445794,-4.001616560131069
465,4121365,it+pronominal_object,serve,me,,you,little,,53.4807593,-2.2426305
466,6001832,it+pronominal_object,give,me,,them,p,,53.341035700000006,-1.2912329
467,1959147,it+pronominal_object,send,me,,them,98,,52.44722566752533,-1.7874950757883938
468,2722437,it+pronominal_object,giving,you,,her,shopping,,57.73945361627269,-4.20044052988233
469,3238353,it+pronominal_object,email,you,,them,now,,51.481581,-3.17909
470,5233155,it+pronominal_object,send,them,,u,,,53.381129,-1.470085
471,2892448,it+pronominal_object,show,them,,you,mean,,51.5073509,-0.12775830000000002
472,5720949,it+pronominal_object,bring,them,to,you,eventually,prepositional_dative,51.23622,-0.570409
473,3743597,it+pronominal_object,get,you,,ya,little,,54.97825200000001,-1.61778
474,4811651,it+pronominal_object,lend,you,,them,,,53.5409298,-2.1113659
475,4814025,it+pronominal_object,send,me,,them,emojis,,52.96971866756354,-1.172265577340935
476,3885718,it+pronominal_object,give,us,,you,#ff,,52.9225301,-1.4746186
477,5022789,it+pronominal_object,get,them,to,you,today,prepositional_dative,53.27066800000001,-9.0567905
478,1172994,it+pronominal_object,show,us,,ya,melons,,53.8108176,-1.7626099999999998
479,2696437,it+pronominal_object,get,me,,them,tickets,,53.5450645,-2.6325074
480,4944160,it+pronominal_object,leave,him,,you,deserve,,51.5073509,-0.12775830000000002
481,4944160,it+pronominal_object,send,me,,her,location,,51.5073509,-0.12775830000000002
482,5362517,it+pronominal_object,show,her,,you,have,,51.50360188051037,-0.138125701568217
483,5362517,it+pronominal_object,show,her,,you,have,,51.50360188051037,-0.138125701568217
484,3318195,it+pronominal_object,give,me,,you,https://t,,51.5073509,-0.12775830000000002
485,5951349,it+pronominal_object,give,them,to,me,me,prepositional_dative,53.4875235,-2.2901264
486,1271830,it+pronominal_object,send,me,,you,good,,54.90686899999999,-1.383801
487,1271830,it+pronominal_object,send,me,,you,good,,54.574227,-1.234956
488,3185709,it+pronominal_object,give,us,,them,dropped,,53.4807593,-2.2426305
489,373938,it+pronominal_object,dm,them,to,you,you,prepositional_dative,51.05977100000001,-1.310142
490,3913561,it+pronominal_object,show,me,,you,,,50.87863732170035,-2.892203837028129
491,5313925,it+pronominal_object,send,them,to,me,over,prepositional_dative,51.5073509,-0.12775830000000002
492,3637542,it+pronominal_object,show,you,,me,nuts,,53.365962,-0.007711
493,8121,it+pronominal_object,show,us,,her,getting,,53.4807593,-2.2426305
494,2609348,it+pronominal_object,show,us,,ya,hump,,50.82253,-0.137163
495,2609348,it+pronominal_object,show,us,,ya,hump,,50.82253,-0.137163
496,1801685,it+pronominal_object,dm,me,,you,contact,,51.23585834342222,0.19311433942019895
497,6993,it+pronominal_object,gives,me,,them,good,,51.5073509,-0.12775830000000002
498,765988,it+pronominal_object,give,you,,her,number,,50.947822,-2.5144829
499,129671,it+pronominal_object,teach,them,,you,love,,51.34040200000001,0.731596
500,4764014,it+pronominal_object,dm,you,,her,details,,51.52204926419646,-0.9803825131976558
501,1754442,it+pronominal_object,link,you,to,them,later,prepositional_dative,51.641856,-2.673804
502,1754442,it+pronominal_object,link,you,to,them,later,prepositional_dative,51.7999835,-2.5519169
503,5278750,it+pronominal_object,message,them,to,me,either,prepositional_dative,52.49396616659272,-1.890640074770749
504,3856934,it+pronominal_object,introducing,you,to,her,boyfriend,prepositional_dative,51.5672808,-0.2710568
505,3856934,it+pronominal_object,introducing,you,to,her,boyfriend,prepositional_dative,51.5073509,-0.12775830000000002
506,6156127,it+pronominal_object,send,them,to,you,directly,prepositional_dative,53.257282634773176,-6.174398040887319
507,5752383,it+pronominal_object,show,me,,u,dog,,53.4807593,-2.2426305
508,5752383,it+pronominal_object,show,me,,u,dog,,53.4807593,-2.2426305
509,5752383,it+pronominal_object,show,me,,u,dog,,53.5517155,-1.4824491000000002
510,4244943,it+pronominal_object,show,us,,ya,tongue,,53.07003910000001,-0.80657
511,5805569,it+pronominal_object,hand,me,,her,letter,,55.864237,-4.251806
512,5193958,it+pronominal_object,message,them,to,me,me,prepositional_dative,55.94319513486961,-3.203008046263737
513,3459182,it+pronominal_object,give,me,,you,into,,51.5073509,-0.12775830000000002
514,3648640,it+pronominal_object,send,him,,us,to,,52.248441,-0.234726
515,5263168,it+pronominal_object,given,you,,her,shopping,,51.5073509,-0.12775830000000002
516,3672971,it+pronominal_object,given,him,,her,big,,53.67919716071275,-1.508544570839583
517,2781277,it+pronominal_object,post,them,to,you,when,prepositional_dative,52.21163466624737,-2.276223573535662
518,5467722,it+pronominal_object,sell,me,,her,car,,51.634192737915534,0.007539838135525
519,1727947,it+pronominal_object,dm,them,to,me,&amp;,prepositional_dative,51.5073509,-0.12775830000000002
520,3282835,it+pronominal_object,show,me,,you,,,51.070724185522785,-0.313504094646304
521,4620236,it+pronominal_object,dm,me,,you,spineless,,54.97825200000001,-1.61778
522,4620236,it+pronominal_object,dm,me,,you,spineless,,54.97825200000001,-1.61778
523,5561131,it+pronominal_object,quoting,them,,you,must,,50.7155591,-3.530875
524,6342986,it+pronominal_object,gives,us,,her,top,,51.438848253047546,-2.254154727217413
525,2690157,it+pronominal_object,show,me,,you,really,,51.5073509,-0.12775830000000002
526,2926,it+pronominal_object,lending,me,,her,percussive,,51.542251854636,-0.102279523226802
527,4360191,it+pronominal_object,show,her,,you,an,,53.79496410000001,-1.5473693000000002
528,406727,it+pronominal_object,give,me,,you,cash,,51.345178,-2.2525019
529,2099028,it+pronominal_object,sell,you,,him,cheap,,53.5450645,-2.6325074
530,290528,it+pronominal_object,send,us,,you,prizes,,53.541639161562344,-1.5244330715084655
531,5816518,it+pronominal_object,shows,me,,her,progress,,50.2660471,-5.0527125
532,3691909,it+pronominal_object,show,me,,ya,meat,,53.01939616140485,-2.154012069908965
533,3691909,it+pronominal_object,give,me,,ya,snap,,53.01939616140485,-2.154012069908965
534,682060,it+pronominal_object,give,me,,him,tomorrow,,50.840331688135606,-0.130355597369922
535,5216606,it+pronominal_object,give,me,,you,money,,55.8013461309657,-3.984747541856161
536,3843902,it+pronominal_object,playing,you,,ya,,,52.95478320000001,-1.1581086
537,6085698,it+pronominal_object,give,us,,him,@burnleyofficial,,53.8007554,-1.5490774
538,2944674,it+pronominal_object,compare,him,to,them,other,prepositional_dative,51.506203060638796,-0.114520120472895
539,6199522,it+pronominal_object,bringing,him,to,u,then,prepositional_dative,51.53706068160327,-0.442360590993892
540,6199522,it+pronominal_object,bring,them,to,u,where,prepositional_dative,51.53706068160327,-0.442360590993892
541,6424571,it+pronominal_object,sell,them,to,me,me,prepositional_dative,55.7643524,-4.1769987
542,1059791,it+pronominal_object,playing,you,,me,say,,51.48926268395567,-0.088160593963711
543,3638700,it+pronominal_object,refer,him,to,u,u,prepositional_dative,57.160555633167256,-2.1270400466003827
544,6492452,it+pronominal_object,sell,her,to,u,u,prepositional_dative,53.34980529999999,-6.260309700000001
545,4925375,it+pronominal_object,give,me,,you,hard,,52.59625916524333,-1.999258573403991
546,3763276,it+pronominal_object,message,me,,you,cheeky,,53.230688,-0.540579
547,3865396,it+pronominal_object,give,us,,them,in,,53.40837140000001,-2.9915726
548,4756928,it+pronominal_object,showed,us,,her,fascinating,,54.97825200000001,-1.61778
549,1318978,it+pronominal_object,give,me,,them,,,53.40837140000001,-2.9915726
550,6021581,it+pronominal_object,give,me,,her,motivation,,55.953252,-3.188267
551,4850387,it+pronominal_object,given,me,,her,cold,,54.97825200000001,-1.61778
552,226847,it+pronominal_object,send,him,to,you,then,prepositional_dative,53.95996510000001,-1.0872979
553,2080092,it+pronominal_object,show,you,,them,,,53.706976,-1.670679
554,6243610,it+pronominal_object,gave,them,to,me,me,prepositional_dative,51.556619,0.076251
555,6224800,it+pronominal_object,show,you,,me,buns,,51.52449444893755,-0.049921503870142
556,1277122,it+pronominal_object,send,them,to,me,instead,prepositional_dative,55.94319513486961,-3.203008046263737
557,1200338,it+pronominal_object,send,them,to,me,me,prepositional_dative,53.4807593,-2.2426305
558,2893760,it+pronominal_object,give,me,,you,,,53.02395432639065,-2.236416400677164
559,2670996,it+pronominal_object,give,me,,them,all,,55.953252,-3.188267
560,5568885,it+pronominal_object,leave,me,,you,lovely,,53.4088872,-6.3431504
561,3909872,it+pronominal_object,showing,us,,you,have,,53.865153,-1.684203
562,3698556,it+pronominal_object,dm,you,,her,,,51.5073509,-0.12775830000000002
563,3869861,it+pronominal_object,pay,me,,you,,,51.5073509,-0.12775830000000002
564,1393337,it+pronominal_object,send,him,to,us,//,prepositional_dative,52.63687779999999,-1.1397592
565,1393337,it+pronominal_object,send,him,to,us,//,prepositional_dative,52.63687779999999,-1.1397592
566,2798222,it+pronominal_object,gave,me,,her,diary,,50.233022,-5.226666000000002
567,2798222,it+pronominal_object,gave,me,,her,diary,,50.233022,-5.226666000000002
568,2178192,it+pronominal_object,send,them,to,you,you,prepositional_dative,51.5073509,-0.12775830000000002
569,2688437,it+pronominal_object,send,ya,,me,p45,,53.249855164070084,-1.439097073790054
570,4287220,it+pronominal_object,justify,us,to,them,gal,prepositional_dative,51.6434193,0.079493
571,4287220,it+pronominal_object,justify,us,to,them,gal,prepositional_dative,51.5366539,-0.1011841
572,930262,it+pronominal_object,send,them,to,me,me,prepositional_dative,53.756629,-3.0213193
573,175689,it+pronominal_object,giving,you,,them,garage,,50.8367078,-0.1364536
574,3318486,it+pronominal_object,send,me,,you,,,52.52605616450897,-2.203868072308913
575,3318486,it+pronominal_object,send,me,,you,,,52.52605616450897,-2.203868072308913
576,5734124,it+pronominal_object,show,him,,you,mean,,54.252893500000006,-7.4428697
577,1529930,it+pronominal_object,give,you,,her,number,,52.52605616450897,-2.203868072308913
578,6393766,it+pronominal_object,message,me,,you,number,,53.584184155823486,-2.434952064733921
579,184748,it+pronominal_object,show,us,,ya,,,52.912524,-0.643582
580,36488,it+pronominal_object,send,you,,them,now,,51.3147593,-0.5599501
581,771493,it+pronominal_object,show,us,,you,sunny,,50.2660471,-5.0527125
582,1069793,it+pronominal_object,email,them,to,me,too,prepositional_dative,52.45973313779458,-6.579387542254006
583,6013990,it+pronominal_object,put,ya,,them,wraps,,53.46163660000001,-1.3442806
584,4995037,it+pronominal_object,give,us,,ya,money,,51.52241400000001,-0.7219
585,5539628,it+pronominal_object,give,you,,them,,,53.428674,-2.804564
586,931605,it+pronominal_object,shows,us,,ya,mobiles,,53.40837140000001,-2.9915726
587,3318762,it+pronominal_object,dm,me,,them,please,,51.62144,-3.943646
588,30346,it+pronominal_object,give,me,,ya,toenails,,53.8007554,-1.5490774
589,5952461,it+pronominal_object,message,us,,you,talented,,51.461311,-0.303742
590,538809,it+pronominal_object,shows,us,,her,https://t,,51.5073509,-0.12775830000000002
591,5997475,it+pronominal_object,send,him,to,us,to,prepositional_dative,51.5073509,-0.12775830000000002
592,887993,it+pronominal_object,sell,them,to,us,sacha,prepositional_dative,53.4807593,-2.2426305
593,2523417,it+pronominal_object,email,them,to,you,you,prepositional_dative,51.62144,-3.943646
594,1885990,it+pronominal_object,give,them,,you,specially,,53.72772765426895,-2.5284000632686414
595,2458377,it+pronominal_object,show,me,,ya,teef,,51.5073509,-0.12775830000000002
596,175620,it+pronominal_object,sent,you,,them,over,,55.679957,-4.513586900000001
597,5966405,it+pronominal_object,bringing,you,,them,old,,53.38413682554443,-1.4756165121785467
598,3283535,it+pronominal_object,show,us,,ya,fangs,,51.071739,1.081937
599,2403686,it+pronominal_object,gives,you,,her,top,,51.5073509,-0.12775830000000002
600,1442490,it+pronominal_object,serving,us,,her,classic,,53.34980529999999,-6.260309700000001
601,1442490,it+pronominal_object,serving,us,,her,classic,,53.4807593,-2.2426305
602,1367843,it+pronominal_object,show,me,,you,,,51.3353899,-0.7428560000000001
603,4043519,it+pronominal_object,give,him,to,me,for,prepositional_dative,53.27066800000001,-9.0567905
604,3477407,it+pronominal_object,send,us,,you,catch,,51.38544518372361,-0.252753593305613
605,446776,it+pronominal_object,got,you,,me,at,,52.68161800000001,0.937827
606,4311763,it+pronominal_object,send,u,,them,in,,50.8197675,-1.0879769
607,5286718,it+pronominal_object,give,ya,,him,back,,55.02800915177345,-1.458028563476415
608,910577,it+pronominal_object,get,them,to,you,asap,prepositional_dative,53.381129,-1.470085
609,6395556,it+pronominal_object,send,her,to,you,for,prepositional_dative,53.4807593,-2.2426305
610,6395556,it+pronominal_object,send,her,to,you,for,prepositional_dative,53.4807593,-2.2426305
611,6395556,it+pronominal_object,send,her,to,you,for,prepositional_dative,53.5768647,-2.4282192000000005
612,1229975,it+pronominal_object,get,u,,them,,,55.94319513486961,-3.203008046263737
613,1229975,it+pronominal_object,get,u,,them,,,55.94319513486961,-3.203008046263737
614,4273726,it+pronominal_object,sing,me,,you,repeat,,52.29764416770566,-1.930982575577574
615,4441733,it+pronominal_object,email,them,to,you,you,prepositional_dative,51.8642112,-2.2380335
616,2283945,it+pronominal_object,send,her,to,us,@witnessplayldn,prepositional_dative,51.5073509,-0.12775830000000002
617,2852169,it+pronominal_object,send,him,to,you,daughter,prepositional_dative,51.5073509,-0.12775830000000002
618,537047,it+pronominal_object,send,you,,her,ig,,51.5073509,-0.12775830000000002
619,6344094,it+pronominal_object,get,them,to,you,asap,prepositional_dative,52.40027050074147,-3.959096025744676
620,1917977,it+pronominal_object,get,them,to,you,by,prepositional_dative,51.5557739,-1.7797176
621,1917977,it+pronominal_object,get,them,to,you,by,prepositional_dative,55.853172,-4.3092685999999985
622,4315747,it+pronominal_object,get,me,,them,fkn,,53.4807593,-2.2426305
623,2087626,it+pronominal_object,show,us,,ya,medals,,53.40837140000001,-2.9915726
624,622205,it+pronominal_object,send,them,to,you,over,prepositional_dative,52.4750743,-1.8298330000000005
625,501666,it+pronominal_object,sell,them,to,us,us,prepositional_dative,52.0406224,-0.7594171
626,501666,it+pronominal_object,sell,them,to,us,us,prepositional_dative,52.0406224,-0.7594171
627,4154992,it+pronominal_object,introduce,us,to,him,na,prepositional_dative,51.461921186690425,0.360563902442038
628,2241845,it+pronominal_object,expose,me,,you,biatch,,53.40837140000001,-2.9915726
629,2146405,it+pronominal_object,give,me,,them,manc,,53.632615652042645,-3.003330060449233
630,3639315,it+pronominal_object,dm,you,,her,,,53.93184416076496,-1.2074820715725711
631,5409624,it+pronominal_object,send,them,to,us,us,prepositional_dative,55.953252,-3.188267
632,4388357,it+pronominal_object,teaching,me,,her,song,,56.011915130655424,-3.802785041901772
633,4388357,it+pronominal_object,teaching,me,,her,song,,56.011915130655424,-3.802785041901772
634,432267,it+pronominal_object,giving,me,,them,,,55.495587,-4.6142139
635,4618288,it+pronominal_object,post,them,to,you,you,prepositional_dative,52.62210916693798,-1.68339757556502
636,5742543,it+pronominal_object,give,me,,you,stand,,53.4875235,-2.2901264
637,5742543,it+pronominal_object,give,me,,you,stand,,53.4875235,-2.2901264
638,1320287,it+pronominal_object,send,me,,you,skype,,53.40837140000001,-2.9915726
639,2357372,it+pronominal_object,give,me,,you,snacks,,55.953252,-3.188267
640,1941517,it+pronominal_object,compare,me,to,you,you,prepositional_dative,53.8108176,-1.7626099999999998
641,1941517,it+pronominal_object,compare,me,to,you,you,prepositional_dative,53.8108176,-1.7626099999999998
642,3722559,it+pronominal_object,give,me,,them,carbs,,52.486243,-1.890401
643,3722559,it+pronominal_object,give,me,,them,carbs,,52.486243,-1.890401
644,4760154,it+pronominal_object,show,us,,you,have,,51.5073509,-0.12775830000000002
645,4344737,it+pronominal_object,show,them,,you,love,,51.5073509,-0.12775830000000002
646,4344737,it+pronominal_object,show,them,,you,love,,51.5073509,-0.12775830000000002
647,108326,it+pronominal_object,send,them,to,us,😉,prepositional_dative,51.443845685516976,0.13187040409183598
648,6439954,it+pronominal_object,send,him,to,us,us,prepositional_dative,51.1763774319709,-0.118715058234076
649,4926433,it+pronominal_object,compare,us,to,them,them,prepositional_dative,56.0270704,-3.8142224
650,6465398,it+pronominal_object,show,us,,them,possession,,53.40837140000001,-2.9915726
651,1696767,it+pronominal_object,get,me,,ya,,,53.40837140000001,-2.9915726
652,4101416,it+pronominal_object,give,me,,you,wait,,51.5073509,-0.12775830000000002
653,5389803,it+pronominal_object,give,them,to,him,him,prepositional_dative,50.29946766365301,-4.900692064880947
